Publication Date,Title,Link,json_url,fulltext_url
9/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of California State University, Long Beach, Long Beach, CA",https://www.federalregister.gov/documents/2002/09/11/02-23024/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-23024?publication_date=2002-09-11,https://www.federalregister.gov/documents/full_text/xml/2002/09/11/02-23024.xml
9/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Phoebe A. Hearst Museum of Anthropology, University of California, Berkeley, Berkeley, CA, and in the Control of the U.S. Department of the Interior, Bureau of Land Management, California State Office, Sacramento, CA",https://www.federalregister.gov/documents/2002/09/11/02-23018/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-23018?publication_date=2002-09-11,https://www.federalregister.gov/documents/full_text/xml/2002/09/11/02-23018.xml
9/11/2002,"Notice of Inventory Completion for Native American Human Remains in the Possession of the Minnesota Indian Affairs Council, Bemidji, MN",https://www.federalregister.gov/documents/2002/09/11/02-23016/notice-of-inventory-completion-for-native-american-human-remains-in-the-possession-of-the-minnesota,https://www.federalregister.gov/api/v1/documents/02-23016?publication_date=2002-09-11,https://www.federalregister.gov/documents/full_text/xml/2002/09/11/02-23016.xml
9/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the South Carolina Institute of Archaeology and Anthropology, Columbia, SC, and in the Control of the U.S. Department of the Interior, Fish and Wildlife Service, Savannah Coastal Refuges, Savannah, GA",https://www.federalregister.gov/documents/2002/09/11/02-23023/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-23023?publication_date=2002-09-11,https://www.federalregister.gov/documents/full_text/xml/2002/09/11/02-23023.xml
8/29/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Colorado Historical Society, Denver, CO",https://www.federalregister.gov/documents/2002/08/29/02-21999/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-21999?publication_date=2002-08-29,https://www.federalregister.gov/documents/full_text/xml/2002/08/29/02-21999.xml
8/29/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of Defense, Department of the Army, Fort Benning, GA",https://www.federalregister.gov/documents/2002/08/29/02-22000/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-22000?publication_date=2002-08-29,https://www.federalregister.gov/documents/full_text/xml/2002/08/29/02-22000.xml
8/29/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Museum of Natural History and Planetarium, Roger Williams Park, Providence, RI",https://www.federalregister.gov/documents/2002/08/29/02-21991/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-21991?publication_date=2002-08-29,https://www.federalregister.gov/documents/full_text/xml/2002/08/29/02-21991.xml
8/29/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Object in the Possession of the U.S. Department of Justice, Federal Bureau of Investigation (FBI), Louisville, KY",https://www.federalregister.gov/documents/2002/08/29/02-21998/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-object-in,https://www.federalregister.gov/api/v1/documents/02-21998?publication_date=2002-08-29,https://www.federalregister.gov/documents/full_text/xml/2002/08/29/02-21998.xml
8/29/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Minnesota Indian Affairs Council, Bemidji, MN, and in the Control of the U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC",https://www.federalregister.gov/documents/2002/08/29/02-21996/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-21996?publication_date=2002-08-29,https://www.federalregister.gov/documents/full_text/xml/2002/08/29/02-21996.xml
7/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Colorado Historical Society, Denver, CO",https://www.federalregister.gov/documents/2002/07/11/02-17427/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17427?publication_date=2002-07-11,https://www.federalregister.gov/documents/full_text/xml/2002/07/11/02-17427.xml
7/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Alaska State Museum, Juneau, AK, and in the Control of the U.S. Department of the Interior, Bureau of Land Management, Alaska State Office, Anchorage, AK",https://www.federalregister.gov/documents/2002/07/11/02-17430/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17430?publication_date=2002-07-11,https://www.federalregister.gov/documents/full_text/xml/2002/07/11/02-17430.xml
7/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2002/07/11/02-17415/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17415?publication_date=2002-07-11,https://www.federalregister.gov/documents/full_text/xml/2002/07/11/02-17415.xml
7/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Columbus Museum, Columbus, GA",https://www.federalregister.gov/documents/2002/07/11/02-17428/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17428?publication_date=2002-07-11,https://www.federalregister.gov/documents/full_text/xml/2002/07/11/02-17428.xml
7/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Phoebe A. Hearst Museum of Anthropology, University of California, Berkeley, Berkeley, CA",https://www.federalregister.gov/documents/2002/07/11/02-17417/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17417?publication_date=2002-07-11,https://www.federalregister.gov/documents/full_text/xml/2002/07/11/02-17417.xml
7/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Metropolitan Park District of the Toledo Area, Toledo, OH",https://www.federalregister.gov/documents/2002/07/11/02-17426/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17426?publication_date=2002-07-11,https://www.federalregister.gov/documents/full_text/xml/2002/07/11/02-17426.xml
7/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Lambertville Historical Society, Lambertville, NJ",https://www.federalregister.gov/documents/2002/07/11/02-17418/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17418?publication_date=2002-07-11,https://www.federalregister.gov/documents/full_text/xml/2002/07/11/02-17418.xml
7/9/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Control of Franklin Pierce College, Rindge, NH; Manchester Historical Association, Manchester, NH; New Hampshire Division of Historical Resources, Concord, NH; and University of New Hampshire, Durham, NH; and in the Possession of the New Hampshire Division of Historical Resources, Concord, NH",https://www.federalregister.gov/documents/2002/07/09/02-17090/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17090?publication_date=2002-07-09,https://www.federalregister.gov/documents/full_text/xml/2002/07/09/02-17090.xml
7/9/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, Bureau of Reclamation, Central Arizona Project Repository, Tucson, AZ, and in the Control of the U.S. Department of the Interior, Bureau of Reclamation, Phoenix Area Office, Phoenix, AZ; Correction",https://www.federalregister.gov/documents/2002/07/09/02-17086/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17086?publication_date=2002-07-09,https://www.federalregister.gov/documents/full_text/xml/2002/07/09/02-17086.xml
7/9/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Control of the Georgia Department of Natural Resources, Atlanta, GA, and in the Possession of the Antonio J. Waring Archaeological Laboratory, State University of West Georgia, Carrollton, GA",https://www.federalregister.gov/documents/2002/07/09/02-17088/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17088?publication_date=2002-07-09,https://www.federalregister.gov/documents/full_text/xml/2002/07/09/02-17088.xml
7/9/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of Defense, Army Corps of Engineers, Vicksburg District, Vicksburg, MS",https://www.federalregister.gov/documents/2002/07/09/02-17087/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17087?publication_date=2002-07-09,https://www.federalregister.gov/documents/full_text/xml/2002/07/09/02-17087.xml
7/9/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Phoebe A. Hearst Museum of Anthropology, University of California, Berkeley, Berkeley, CA",https://www.federalregister.gov/documents/2002/07/09/02-17084/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-17084?publication_date=2002-07-09,https://www.federalregister.gov/documents/full_text/xml/2002/07/09/02-17084.xml
6/18/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2002/06/18/02-15293/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-15293?publication_date=2002-06-18,https://www.federalregister.gov/documents/full_text/xml/2002/06/18/02-15293.xml
5/20/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Control of the U.S. Department of the Interior, National Park Service, Zion National Park, Springdale, UT",https://www.federalregister.gov/documents/2002/05/20/02-12562/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-12562?publication_date=2002-05-20,https://www.federalregister.gov/documents/full_text/xml/2002/05/20/02-12562.xml
5/20/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Control of the U.S. Department of the Interior, National Park Service, Statue of Liberty National Monument, New York, NY",https://www.federalregister.gov/documents/2002/05/20/02-12559/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-12559?publication_date=2002-05-20,https://www.federalregister.gov/documents/full_text/xml/2002/05/20/02-12559.xml
5/20/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Phoebe A. Hearst Museum of Anthropology, University of California, Berkeley, Berkeley, CA",https://www.federalregister.gov/documents/2002/05/20/02-12561/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-12561?publication_date=2002-05-20,https://www.federalregister.gov/documents/full_text/xml/2002/05/20/02-12561.xml
5/20/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Phoebe A. Hearst Museum of Anthropology, University of California, Berkeley, Berkeley, CA",https://www.federalregister.gov/documents/2002/05/20/02-12560/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-12560?publication_date=2002-05-20,https://www.federalregister.gov/documents/full_text/xml/2002/05/20/02-12560.xml
4/15/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Arkansas Archeological Survey, Fayetteville, AR",https://www.federalregister.gov/documents/2002/04/15/02-9095/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-9095?publication_date=2002-04-15,https://www.federalregister.gov/documents/full_text/xml/2002/04/15/02-9095.xml
4/12/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the American Museum of Natural History, New York, NY; Correction",https://www.federalregister.gov/documents/2002/04/12/02-8573/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-8573?publication_date=2002-04-12,https://www.federalregister.gov/documents/full_text/xml/2002/04/12/02-8573.xml
4/10/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2002/04/10/02-8576/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-8576?publication_date=2002-04-10,https://www.federalregister.gov/documents/full_text/xml/2002/04/10/02-8576.xml
3/25/2002,"CORRECTION-Notice of Inventory Completion for Native American Human Remains in the Control of the Arizona State Office, Bureau of Land Management, Phoenix, AZ",https://www.federalregister.gov/documents/2002/03/25/02-7011/correction-notice-of-inventory-completion-for-native-american-human-remains-in-the-control-of-the,https://www.federalregister.gov/api/v1/documents/02-7011?publication_date=2002-03-25,https://www.federalregister.gov/documents/full_text/xml/2002/03/25/02-7011.xml
3/25/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2002/03/25/02-7006/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-7006?publication_date=2002-03-25,https://www.federalregister.gov/documents/full_text/xml/2002/03/25/02-7006.xml
3/25/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2002/03/25/02-7013/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-7013?publication_date=2002-03-25,https://www.federalregister.gov/documents/full_text/xml/2002/03/25/02-7013.xml
3/25/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2002/03/25/02-7008/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-7008?publication_date=2002-03-25,https://www.federalregister.gov/documents/full_text/xml/2002/03/25/02-7008.xml
3/25/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2002/03/25/02-7007/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-7007?publication_date=2002-03-25,https://www.federalregister.gov/documents/full_text/xml/2002/03/25/02-7007.xml
3/25/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Milwaukee Public Museum, Milwaukee, WI",https://www.federalregister.gov/documents/2002/03/25/02-7010/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-7010?publication_date=2002-03-25,https://www.federalregister.gov/documents/full_text/xml/2002/03/25/02-7010.xml
3/25/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",https://www.federalregister.gov/documents/2002/03/25/02-7005/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-7005?publication_date=2002-03-25,https://www.federalregister.gov/documents/full_text/xml/2002/03/25/02-7005.xml
3/25/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Louisiana Department of Culture, Recreation, and Tourism, Division of Archaeology, Baton Rouge, LA",https://www.federalregister.gov/documents/2002/03/25/02-7009/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-7009?publication_date=2002-03-25,https://www.federalregister.gov/documents/full_text/xml/2002/03/25/02-7009.xml
3/20/2002,"CORRECTION-Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, National Park Service, Effigy Mounds National Monument, Harpers Ferry, IA",https://www.federalregister.gov/documents/2002/03/20/02-6634/correction-notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary,https://www.federalregister.gov/api/v1/documents/02-6634?publication_date=2002-03-20,https://www.federalregister.gov/documents/full_text/xml/2002/03/20/02-6634.xml
2/27/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the University of Denver Department of Anthropology and Museum of Anthropology, Denver, CO, and in the Control of the U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC",https://www.federalregister.gov/documents/2002/02/27/02-4579/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-4579?publication_date=2002-02-27,https://www.federalregister.gov/documents/full_text/xml/2002/02/27/02-4579.xml
2/27/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, Bureau of Reclamation, Central Arizona Project Repository, Tucson, AZ, and in the Control of the U.S. Department of the Interior, Bureau of Reclamation, Phoenix Area Office, Phoenix, AZ",https://www.federalregister.gov/documents/2002/02/27/02-4580/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-4580?publication_date=2002-02-27,https://www.govinfo.gov/content/pkg/FR-2002-02-27/html/02-4580.htm
1/31/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the University of Denver Department of Anthropology and Museum of Anthropology, Denver, CO",https://www.federalregister.gov/documents/2002/01/31/02-2309/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-2309?publication_date=2002-01-31,https://www.federalregister.gov/documents/full_text/xml/2002/01/31/02-2309.xml
1/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, National Park Service, Death Valley National Park, Death Valley, CA and NV",https://www.federalregister.gov/documents/2002/01/11/02-733/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-733?publication_date=2002-01-11,https://www.federalregister.gov/documents/full_text/xml/2002/01/11/02-733.xml
1/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the State University of West Georgia, Carrollton, GA, and in the Control of the Georgia Department of Transportation, Atlanta, GA",https://www.federalregister.gov/documents/2002/01/11/02-734/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-734?publication_date=2002-01-11,https://www.federalregister.gov/documents/full_text/xml/2002/01/11/02-734.xml
1/11/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Phoebe A. Hearst Museum of Anthropology, University of California, Berkeley, Berkeley, CA",https://www.federalregister.gov/documents/2002/01/11/02-735/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-735?publication_date=2002-01-11,https://www.federalregister.gov/documents/full_text/xml/2002/01/11/02-735.xml
1/8/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Oregon State Museum of Anthropology, Eugene, OR",https://www.federalregister.gov/documents/2002/01/08/02-383/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-383?publication_date=2002-01-08,https://www.federalregister.gov/documents/full_text/xml/2002/01/08/02-383.xml
1/8/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, National Park Service, Natchez Trace Parkway, Tupelo, MS",https://www.federalregister.gov/documents/2002/01/08/02-387/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-387?publication_date=2002-01-08,https://www.federalregister.gov/documents/full_text/xml/2002/01/08/02-387.xml
1/8/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, National Park Service, Natchez Trace Parkway, Tupelo, MS",https://www.federalregister.gov/documents/2002/01/08/02-386/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-386?publication_date=2002-01-08,https://www.federalregister.gov/documents/full_text/xml/2002/01/08/02-386.xml
1/8/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, National Park Service, Natchez Trace Parkway, Tupelo, MS",https://www.federalregister.gov/documents/2002/01/08/02-385/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-385?publication_date=2002-01-08,https://www.federalregister.gov/documents/full_text/xml/2002/01/08/02-385.xml
1/8/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, National Park Service, Western Archeological and Conservation Center, Tucson, AZ",https://www.federalregister.gov/documents/2002/01/08/02-384/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-384?publication_date=2002-01-08,https://www.federalregister.gov/documents/full_text/xml/2002/01/08/02-384.xml
1/8/2002,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the U.S. Department of the Interior, National Park Service, Natchez Trace Parkway, Tupelo, MS",https://www.federalregister.gov/documents/2002/01/08/02-388/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/02-388?publication_date=2002-01-08,https://www.federalregister.gov/documents/full_text/xml/2002/01/08/02-388.xml
12/7/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Michael C. Carlos Museum, Emory University, Atlanta, GA",https://www.federalregister.gov/documents/2001/12/07/01-30348/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-30348?publication_date=2001-12-07,https://www.federalregister.gov/documents/full_text/xml/2001/12/07/01-30348.xml
11/21/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Robert S. Peabody Museum of Archaeology, Andover, MA",https://www.federalregister.gov/documents/2001/11/21/01-29096/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-29096?publication_date=2001-11-21,https://www.federalregister.gov/documents/full_text/xml/2001/11/21/01-29096.xml
11/21/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Anchorage Museum of History and Art, Anchorage, AK, and in the Control of the U.S. Department of the Interior, Fish and Wildlife Service, Region 7 Alaska Regional Office, Anchorage, AK",https://www.federalregister.gov/documents/2001/11/21/01-29097/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-29097?publication_date=2001-11-21,https://www.federalregister.gov/documents/full_text/xml/2001/11/21/01-29097.xml
11/13/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Control of the U.S. Department of Defense, U.S. Army, Pohakuloa Training Area, U.S. Army Garrison, HI",https://www.federalregister.gov/documents/2001/11/13/01-28306/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-28306?publication_date=2001-11-13,https://www.federalregister.gov/documents/full_text/xml/2001/11/13/01-28306.xml
11/13/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Colorado Historical Society, Denver, CO",https://www.federalregister.gov/documents/2001/11/13/01-28308/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-28308?publication_date=2001-11-13,https://www.federalregister.gov/documents/full_text/xml/2001/11/13/01-28308.xml
11/13/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Control of the U.S. Department of Defense, U.S. Army, Fort Shafter, U.S. Army Garrison, HI",https://www.federalregister.gov/documents/2001/11/13/01-28307/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-28307?publication_date=2001-11-13,https://www.federalregister.gov/documents/full_text/xml/2001/11/13/01-28307.xml
11/5/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Control of the California State Department of Transportation (CALTRANS), Sacramento, CA, and in the Possession of the Department of Anthropology, San Francisco State University, San Francisco, CA",https://www.federalregister.gov/documents/2001/11/05/01-27705/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-27705?publication_date=2001-11-05,https://www.federalregister.gov/documents/full_text/xml/2001/11/05/01-27705.xml
11/5/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the University of Denver Department of Anthropology and Museum of Anthropology, Denver, CO",https://www.federalregister.gov/documents/2001/11/05/01-27703/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-27703?publication_date=2001-11-05,https://www.federalregister.gov/documents/full_text/xml/2001/11/05/01-27703.xml
11/5/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the Phoebe A. Hearst Museum of Anthropology, University of California, Berkeley, CA",https://www.federalregister.gov/documents/2001/11/05/01-27704/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-27704?publication_date=2001-11-05,https://www.federalregister.gov/documents/full_text/xml/2001/11/05/01-27704.xml
11/5/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Control of the U.S. Department of the Interior, Bureau of Land Management, New Mexico State Office, Santa Fe, NM",https://www.federalregister.gov/documents/2001/11/05/01-27706/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-27706?publication_date=2001-11-05,https://www.federalregister.gov/documents/full_text/xml/2001/11/05/01-27706.xml
11/5/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2001/11/05/01-27702/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-27702?publication_date=2001-11-05,https://www.federalregister.gov/documents/full_text/xml/2001/11/05/01-27702.xml
11/5/2001,"Notice of Inventory Completion for Native American Human Remains and Associated Funerary Objects in the Possession of the American Museum of Natural History, New York, NY",https://www.federalregister.gov/documents/2001/11/05/01-27701/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects-in,https://www.federalregister.gov/api/v1/documents/01-27701?publication_date=2001-11-05,https://www.federalregister.gov/documents/full_text/xml/2001/11/05/01-27701.xml
